speaker,label,prev,post,dur,f1_50,f2_50,f3_50,f1_25,f2_25,f3_25,f1_75,f2_75,f3_75
s04,ao,s,#,0.07,666.0864202,1498.262676,2853.005519,,,,,,
s14,ah,s,#,0.1013125,555.7980036,1616.313453,2771.060832,543.4190595,1643.263432,2767.699147,517.0596032,1590.583713,2771.232748
s08,ah,p,p,0.1173125,639.3852018,1683.055392,1915.405915,569.9569477,1664.892234,1904.018986,701.8079292,1634.401915,2605.111739
s04,ay,hh,#,0.153,740.0512947,1929.914628,2921.065299,910.0701446,1643.282633,2914.318369,652.5614168,2030.845428,2888.687908
s01,ey,th,#,0.0809375,514.2803082,2583.500257,3179.676731,532.6490868,2480.707574,3230.374845,536.7644637,2566.878368,3296.828832
s04,ah,k,z,0.04,498.8271871,1712.420012,3044.918604,,,,,,
s03,ih,s,t,0.0899375,523.4555097,1334.723232,2440.833027,558.5300748,1305.198037,2481.931517,474.7124837,1372.976112,2325.009542
s15,ay,g,z,0.4,701.0485911,1509.25034,2237.820106,776.9963695,1295.814948,2175.977237,622.9654747,1833.488513,2728.956203
s04,ay,hh,#,0.1176875,671.5741179,2052.838876,2858.886888,816.1021933,1917.561192,2823.711155,529.7414775,2200.345913,2850.761637
s14,ow,v,t,0.146625,520.2796749,1375.10913,2669.827738,581.8879152,1435.090215,2685.04442,411.4628337,1232.744578,2623.117063
s15,ey,f,th,0.17,439.1369701,2173.096758,2747.513274,494.2891738,2021.09179,2643.99308,396.7952089,2205.53916,2629.472307
s15,aa,g,#,0.081375,600.7402473,1612.615272,2207.228926,522.9248227,1769.509513,2294.293595,644.0563516,1510.190664,2156.017318
s01,ih,f,f,0.0768125,671.9944035,2071.936801,3232.932371,,,,,,
s04,ah,s,#,0.128,736.6856558,1405.640576,2822.609256,662.6364376,1564.468957,2851.937453,800.7411404,1406.744001,2650.370728
s15,ih,s,t,0.0906875,433.0200168,1950.037352,2634.08533,465.5489738,1966.558933,2638.816152,409.9904419,1934.802296,2703.316154
s08,er,sh,#,0.054625,508.6617779,1408.304023,1869.827112,,,,,,
s14,ae,z,z,0.1576875,712.5264298,1897.972567,2871.757593,630.7076938,2042.295174,2710.834375,640.8144482,1769.826863,2894.409888
s06,ih,hh,z,0.133625,361.3531229,1656.327237,2586.492446,378.8971446,1780.705491,2800.873157,349.8060814,1655.051114,2769.479218
s06,ay,b,#,0.118875,418.7281168,1648.578428,2559.012962,445.7541291,1581.455698,2527.438958,413.0258668,1636.655561,2524.892821
s08,ow,s,#,0.18,781.6305502,1673.421863,3014.645149,522.6546988,1684.223252,3028.482132,401.0470156,1320.150628,2931.006373
s15,eh,k,z,0.0505,399.0919054,1512.240591,2081.859023,,,,,,
s14,ah,p,p,0.07625,607.026016,1180.789686,2637.610148,,,,,,
s15,ih,z,z,0.0623125,468.4755922,1696.483647,2544.734937,,,,,,
s15,iy,k,p,0.10925,292.7094861,2285.11885,2928.045187,304.9605048,2274.466101,2944.627598,290.4667205,2300.749045,2867.152972
s15,ey,hh,#,0.1565625,560.2202886,2097.12672,2690.660178,588.7947321,2033.858684,2757.17882,508.8276559,2137.263819,2633.2598
s06,ow,g,#,0.281625,510.6377828,1294.13825,2896.785888,495.985236,1667.403779,2529.531053,561.0651628,1089.613658,2748.075415
s04,iy,hh,#,0.026,395.6655995,2272.368022,2866.224365,,,,,,
s15,ao,s,#,0.098125,640.42002,1096.143173,2263.901262,644.3793408,1190.134369,2188.779988,621.1937231,1074.060688,2267.289106
s14,ae,hh,z,0.242125,649.2212501,1726.727934,2925.648169,720.2061116,1722.380393,2855.940467,491.4570599,1671.488414,2921.354088
s08,ih,v,v,0.05225,568.7990298,2098.206621,3103.265603,,,,,,
s14,ey,g,#,0.330375,555.0048725,2077.512876,2845.14231,589.3608217,1953.484405,2815.565158,308.5060765,2424.261164,2939.353912
s14,uw,hh,#,0.0948125,326.4013418,1275.011065,2323.338283,313.291695,1348.584978,2297.934637,324.3221111,1143.181149,2242.877863
s14,ow,g,#,0.0845,501.6536556,1180.30802,2567.778982,493.8962418,1231.861498,2574.695168,519.595923,1205.259832,2482.001023
s03,ah,b,#,0.0589375,352.7433327,651.2067183,2571.417405,,,,,,
s04,iy,b,#,0.104,433.1594811,2314.465974,2795.547415,403.2819248,2022.955307,2808.083596,452.6580681,2354.423074,2865.290701
s04,iy,hh,#,0.039,393.2439141,2587.005194,3128.131884,,,,,,
s01,ey,d,#,0.07625,474.756448,2516.991367,3199.762483,,,,,,
s06,ae,f,f,0.1055,404.4292287,1617.956305,2731.232493,390.568453,1706.744816,2764.250818,405.6388354,1553.877003,2686.329927
s01,ah,v,v,0.1291875,584.0980425,1816.719987,3117.432502,613.6914102,1883.850912,3188.081881,369.6583254,1715.698895,2954.134817
s06,ih,z,z,0.0431875,411.8721951,2288.276226,3395.546626,,,,,,
s03,iy,hh,#,0.0906875,447.7317753,1887.349286,2852.28621,471.4369562,1914.273533,2842.249888,428.4708515,1882.798859,2837.103115
s04,el,f,#,0.088,483.5353898,920.5006945,3197.890235,456.124078,858.3011955,3428.503454,477.9569957,903.674309,3209.948675
s04,eh,g,s,0.11,709.2930721,1940.24683,2836.287993,637.3561025,2107.28681,2887.042487,680.2467104,1766.133608,2813.887971
s15,ih,k,z,0.01425,410.9780863,1740.571434,2810.500007,410.9780863,1740.571434,2810.500007,410.9780863,1740.571434,2810.500007
s03,iy,hh,#,0.062125,266.1630037,2113.000455,2409.588397,,,,,,
s14,ah,v,v,0.1483125,635.9526297,1173.70758,2807.855718,559.2967847,1152.638778,2721.410958,600.2835582,1129.295265,2795.207613
s14,ih,k,d,0.0403125,382.8683059,2033.838639,2373.16386,,,,,,
s04,iy,hh,#,0.11,251.9753307,2302.691989,2789.959516,272.0920066,2345.029815,2886.645564,336.9254337,2165.014826,2660.422769
s14,aa,th,t,0.0731875,689.5115332,1330.327078,2713.574554,667.2529443,1279.497287,2688.735487,681.7469541,1376.459733,2723.561756
s01,ih,hh,s,0.063375,575.347732,2172.647261,3236.22361,,,,,,
s14,ih,v,v,0.0424375,409.7279554,1761.851497,2555.667279,,,,,,
s08,ey,s,#,0.1,590.0937155,2077.766053,2634.320494,621.9777217,2003.032441,2849.020505,555.9953381,2127.555572,2199.805244
s08,ow,z,z,0.10125,515.533258,1698.280219,2803.553148,509.5720199,1710.380056,2447.797125,504.2814157,1700.57705,2601.051319
s14,ah,v,v,0.0268125,550.3037162,989.6186722,2835.342566,,,,,,
s01,ah,v,v,0.05125,504.0537173,1886.866964,2946.43212,,,,,,
s15,aa,v,v,0.086625,707.1117047,1508.828273,2090.944307,686.8083633,1545.998351,2020.405452,713.3574412,1495.676402,2146.179435
s06,uh,k,d,0.09,477.648997,1455.873483,2488.450673,477.8079903,1339.646209,2430.477733,469.158822,1528.444201,2457.467943
s06,ae,b,k,0.2233125,459.1301778,1597.399113,2881.543352,460.5829229,1582.327615,2778.517993,421.0826027,1655.745745,2830.156996
s04,ih,sh,t,0.0675,512.6841573,1985.097233,3021.930437,,,,,,
s15,uw,t,#,0.05275,288.1706073,1931.57911,2409.567185,,,,,,
s04,iy,hh,#,0.075,291.6561382,2536.042814,2990.688767,294.1133106,2618.370158,2923.663963,,,
s15,iy,hh,#,0.0401875,379.6052537,2450.599766,3117.715598,,,,,,
s03,el,hh,#,0.098625,380.7179434,593.1542939,2594.042307,334.1461621,663.2878276,2567.308266,377.9472388,543.6914577,2475.940557
s06,iy,p,#,0.22575,312.1512307,2167.983559,2827.295134,340.6317481,1989.819163,2666.099946,316.5329798,2161.904476,2712.660165
s01,uw,d,#,0.13,425.6701577,2758.546827,3357.686668,452.5701664,2608.20496,3255.336395,477.5691829,2645.333553,3234.411046
s03,eh,p,p,0.0681875,516.7168697,1492.148939,2835.370121,,,,,,
s15,uh,t,k,0.0444375,469.874783,1401.601464,2085.197795,,,,,,
s14,ah,p,p,0.0865625,763.3259796,1632.100129,2781.357061,732.5520121,1735.473555,2974.042127,737.2820707,1437.370956,2754.0792
s15,eh,g,f,0.0875625,458.3072286,1732.731813,2437.495849,434.681217,1824.62377,2431.903864,499.5091129,1659.156217,2386.793366
s06,eh,g,s,0.18925,313.079102,1619.557029,2691.15326,352.6477006,1714.859686,2653.846984,301.6200266,1527.487145,2734.162195
s08,ih,z,z,0.081,492.8899217,1879.578063,2986.764472,470.3913657,1904.981902,3002.1397,487.7799788,1857.978688,3071.690027
s03,ow,g,#,0.069125,403.4410874,997.1392412,2538.564183,,,,,,
s14,en,g,#,0.055625,182.1945072,1825.934988,2682.655867,,,,,,
s14,ay,d,d,0.1691875,790.5227385,1564.690392,2588.221094,815.4717421,1482.042887,2612.761309,745.7672112,1794.381307,2700.394582
s14,ih,v,v,0.05175,491.3190611,1854.014097,2700.92395,,,,,,
s08,ih,z,z,0.07675,392.6316527,1783.846871,3039.24501,,,,,,
s01,eh,s,#,0.0864375,708.7219444,1696.63295,2979.798921,685.2679887,1670.825383,2968.693927,701.0909762,1694.652083,3059.467952
s03,ah,s,#,0.1289375,505.7803233,1057.445107,2389.045205,501.0650711,1304.167474,2552.986936,501.4717361,1002.97378,2658.884774
s01,aw,hh,#,0.09825,414.3972908,1552.871745,2930.778917,671.4626673,1723.058422,2923.996443,380.3201867,1386.46423,2955.477778
s01,ao,f,f,0.1,691.0366953,1637.045421,3168.794904,837.3867634,1700.946129,3189.90542,660.6331295,1566.540046,3111.171336
s15,ih,s,#,0.0443125,386.709047,2165.680265,2948.717212,,,,,,
s15,ae,hh,f,0.1030625,860.6451627,1621.946084,2503.310178,837.8021471,1706.816001,2486.615295,814.7452596,1588.571894,2497.524426
s03,ah,p,p,0.440375,513.4293117,1293.218461,2258.403411,538.4089128,1542.413678,2172.000058,520.0437628,1183.35188,2166.280774
s14,ih,k,d,0.1211875,473.7964011,2095.248546,2904.306717,437.1868861,2217.334761,2909.107091,457.8308614,2076.646266,2906.902842
s15,ah,v,v,0.0435,419.2203286,1357.377287,2508.678705,,,,,,
s14,uw,t,#,0.0835,370.4745681,1944.122839,2627.280455,377.592542,1958.1708,2675.23963,361.1373362,1900.127303,2599.539902
s14,uh,g,d,0.2034375,498.9781252,1702.846634,2686.878397,409.4203325,1684.706606,2439.513111,471.1460547,1791.216378,2805.788297
s15,uw,d,#,0.1161875,361.5558869,1707.893093,2378.407727,351.0918504,1821.363278,2499.498138,364.6895059,1809.207962,2409.403096
s04,uw,sh,#,0.20575,452.3353146,2115.068955,2802.281832,451.8675514,2192.022328,2856.537954,453.9581667,1818.676978,2744.290835
s03,iy,b,#,0.069,315.7631088,1986.446338,2838.508467,,,,,,
s15,ah,v,v,0.0306875,616.7499248,1432.716658,1870.130645,,,,,,
s15,ah,d,s,0.201625,647.078957,1358.971219,2520.108771,631.2280012,1367.386158,2344.38282,571.8161691,1353.688015,2483.969539
s03,ah,b,t,0.061,510.6496356,1250.522426,2209.362395,,,,,,
s14,ah,z,z,0.0805625,327.3012036,1725.003261,2794.754044,413.168,1761.780728,2730.657828,310.3578787,1833.197507,3049.177934
s04,uh,g,d,0.131,526.5693782,2018.774142,2734.357941,450.4348463,2010.98347,2724.431125,535.1755831,2022.825133,2914.815246
s06,ow,s,#,0.1348125,429.3906851,1345.886641,2491.511754,420.3616244,1370.469378,2557.645724,438.250861,1304.69033,2434.348817
s14,ay,f,v,0.1756875,790.8007594,1647.090436,2429.617324,823.730929,1318.910071,2391.325535,669.2159894,1967.63252,2492.440398
s14,ae,b,d,0.21,960.0904029,1850.782694,2917.885346,836.4643182,1829.049677,2853.1,880.005304,1693.100604,2496.464544
s04,ih,s,t,0.06,305.7469693,1791.274052,3018.458002,,,,,,
s15,ih,b,g,0.091625,479.9360671,1860.598348,2626.821244,483.1522035,1730.772943,2613.377129,450.9205998,2073.841767,2718.316172
s03,iy,hh,#,0.081,415.9253359,2071.647983,3050.188672,410.5656054,2109.856847,2998.407731,405.5704793,1928.576623,2794.684906
s15,ih,v,v,0.0494375,430.0729978,1934.4583,2052.817661,,,,,,
s04,ao,g,sh,0.306,580.4339797,1119.660455,2498.615465,566.8265969,1124.466723,2643.921946,569.5486179,1254.686244,2464.499454
s14,ow,v,t,0.19,501.3555132,1306.951022,2651.549331,553.2466702,1502.96346,2633.082609,394.6947076,1140.71908,2693.237364
s04,ah,v,v,0.065,593.4450493,1178.812864,3075.509593,,,,,,
s14,iy,v,#,0.1811875,320.9584168,2457.615706,3082.565213,326.4651348,2383.883828,2800.118931,328.9227718,2456.750657,3242.077229
s03,ay,b,b,0.466875,480.8154907,1876.94929,2850.342061,598.4642656,1500.587738,3110.290564,356.2466497,1873.842541,2330.006444
s03,ao,t,k,0.14,636.4824796,956.8270444,2365.568054,612.7662928,877.3066839,2257.935507,658.8751678,1010.117868,2164.735686
s08,ey,s,#,0.12,630.3881567,1970.960071,2940.753606,621.8452963,1850.471592,2982.280119,603.3744867,2080.172236,2861.460785
s15,ih,z,z,0.149625,502.9771443,1646.326884,2701.804666,497.0194051,1654.290292,2821.404067,460.8956678,1655.318595,2630.482103
s04,ae,k,s,0.177375,840.7917535,1637.094155,2560.92079,829.0978411,1567.993131,2487.107097,801.6536394,1729.994573,2732.515667
s14,ih,d,d,0.068,407.4450436,1969.398949,2965.526574,,,,,,
s04,iy,sh,z,0.083,407.1078265,2314.675487,2889.830021,399.8768547,2315.522713,2862.279601,389.4433364,2299.862238,2859.201346
s15,iy,s,#,0.067625,430.8071407,1834.816194,2340.235869,,,,,,
s14,ae,hh,d,0.0700625,674.6183584,1864.292705,2766.92126,700.8227727,1862.280524,2768.777318,647.3668164,1875.552818,2799.064153
s08,ao,d,g,0.13,800.578748,1284.428703,2681.767945,736.7528269,1317.801943,2176.469249,771.6476216,1241.84201,2723.568577
s01,ah,v,v,0.08,653.8280879,1792.177156,2506.213151,595.1164507,1840.27337,2937.861525,693.2250188,1832.00008,3118.434457
s14,ah,v,v,0.03,471.9196851,1355.627629,2254.880407,,,,,,
s15,uw,d,#,0.130875,299.6102118,1675.589187,2621.501547,327.1145234,1878.983883,2636.888946,319.1116841,1671.063397,2574.233907
s15,ow,s,#,0.11025,501.0402448,1205.02671,2483.346324,517.7339879,1376.956245,2399.276005,459.5651513,1105.832769,2582.765614
s04,ae,hh,d,0.12,870.5506797,1794.561941,2625.532907,911.4919493,1761.473237,2746.65415,778.1118727,1813.49312,2884.53518
s08,ey,d,z,0.13,529.4214153,2275.869703,2868.414944,560.651112,2141.746345,2926.683717,500.129841,2240.735435,2891.834151
s08,ay,d,d,0.1110625,741.2964771,2028.384344,2929.51973,859.3953454,1807.222837,2883.28911,595.0752835,2049.139587,2823.826582
s04,iy,s,z,0.154,384.3446001,2567.032319,3015.029479,404.6731829,2536.157605,2992.260841,394.3214789,2638.152139,3006.685327
s04,uh,z,z,0.0795,516.9244306,1299.578688,2925.5757,,,,,,
s04,iy,b,#,0.2,370.8476578,2541.974701,2981.723777,383.7925383,2511.127483,3063.270645,369.2806033,2507.317878,2981.100009
s15,ih,s,s,0.0779375,366.7786359,2048.886527,2788.863848,,,,,,
s01,aw,ch,t,0.3005625,844.7720805,1584.267098,3087.813789,852.4170208,1859.387628,2992.527495,756.4480216,1340.662956,2991.401301
s04,iy,b,#,0.053,371.6875592,2420.615802,2794.766441,,,,,,
s08,er,f,#,0.047875,587.6996623,1729.270733,2690.0713,,,,,,
s01,ih,s,t,0.049875,428.4803416,1916.305485,3097.348665,,,,,,
s06,ah,p,p,0.106375,520.1729674,1326.426573,2773.387771,509.6653377,1439.293097,2776.181455,446.3480924,1270.777166,2700.920247
s14,aw,t,t,0.17,801.7389718,1486.961302,2731.924533,778.1961876,1620.714617,2632.423391,799.6743487,1356.127594,2781.255899
s14,ih,g,t,0.079375,433.2553363,2248.963916,2902.824194,,,,,,
s15,ay,hh,#,0.1393125,696.6947326,1786.367329,2593.89236,766.1842788,1538.609624,2282.631138,503.0388035,1992.749105,2686.861605
s14,ih,d,d,0.1253125,387.7628552,2089.262063,2984.612815,374.7460274,2085.916921,2944.362308,411.1385096,2060.486896,3026.931608
s15,ih,t,k,0.046375,423.1098704,1893.82986,2413.403987,,,,,,
s14,ih,k,d,0.063875,426.912201,2211.35363,2903.749412,,,,,,
s03,ey,s,#,0.1643125,420.5947681,1881.675601,2625.698335,459.915519,1694.866167,2991.452536,358.8575374,2010.442414,2417.12962
s14,aa,b,t,0.1574375,752.4654073,1494.307251,2690.602606,720.0795608,1513.810473,2631.841692,710.535388,1421.445434,2646.533011
s03,ah,b,#,0.145375,621.7880243,1306.604452,2262.596093,582.4316558,1266.622558,3031.989267,632.8561044,1431.844058,3023.312865
s01,ey,t,t,0.1358125,508.3862723,2585.628819,3307.839767,557.044921,2573.476037,3203.252833,425.2500977,2736.839706,3198.015203
s08,ay,k,#,0.144625,852.9376136,1781.144632,2936.409887,897.7737643,1776.677915,3234.332452,766.9704387,1773.255962,2912.9791
s01,ow,g,#,0.1315625,713.9622261,1711.256498,2802.627541,699.9994367,1835.988987,2811.886659,677.8933871,1704.925955,2829.871914
s14,ey,t,p,0.12,468.2845265,2257.804209,2945.011807,555.3581443,2181.548014,2941.682094,392.7360174,2317.777021,2726.543117
s01,eh,s,k,0.1023125,803.0000104,1315.931829,2031.741868,788.4664966,1625.551223,2478.039094,770.397806,1679.974574,2124.072214
s04,ah,k,sh,0.032,405.3231636,1772.48883,2870.761428,,,,,,
s14,uh,k,s,0.0500625,415.487654,1837.16061,2676.640005,,,,,,
s15,ae,hh,f,0.062,746.0031921,1721.444447,2462.931327,,,,,,
s15,ah,b,t,0.14,636.6888103,1381.115922,2657.847736,602.7486307,1270.336233,2623.914313,566.9715567,1507.381721,2626.68092
s15,ah,s,t,0.04,345.1379281,1322.750545,2530.832461,,,,,,
s14,ey,s,#,0.08,427.5894271,1889.237636,2691.025037,421.1097986,1836.838379,2724.283287,430.80251,1908.947789,2591.147352
s15,aa,d,d,0.1221875,825.406169,1465.271395,2346.587077,909.5877496,1400.641443,2585.089038,956.1650308,1582.060459,2561.392846
s01,ay,b,#,0.1246875,697.593162,2077.854492,2928.344587,776.9607098,1892.946961,2809.849313,632.6155645,2185.212417,3089.733293
s03,ey,f,s,0.31275,394.6211099,2078.68331,2813.185363,486.0133654,1927.36935,3064.498512,341.9843633,2120.33773,3030.861702
s15,ah,b,t,0.1063125,570.8157335,1491.520334,2673.240865,562.2275499,1406.580297,2570.521523,532.9724097,1571.050096,2741.812547
s14,aw,s,th,0.2025625,814.4609632,1474.618373,2670.01106,791.5083222,1650.765121,2701.69172,762.7398875,1272.224574,2806.660623
s14,er,f,#,0.0885625,500.0374424,1123.627986,1554.672439,492.4770284,1088.720753,1633.979525,507.4640054,1138.666793,1566.617733
s01,ih,s,k,0.04,358.3129655,1587.37249,2675.83049,,,,,,
s15,ih,v,v,0.0906875,450.6636287,1940.44147,2711.528876,464.8863023,1946.886363,2769.693047,451.1857796,1945.53382,2739.980635
s04,ae,s,s,0.1404375,910.5525809,1750.364867,2163.213792,869.5936391,1822.495788,2498.853038,907.0521723,1650.844497,1771.799816
s01,ow,th,z,0.16,432.4884453,1318.330519,3233.545898,508.3332535,1472.825592,3158.85264,385.442995,1064.515353,3245.587186
s01,ih,z,z,0.17,687.4446588,2121.564137,3126.67873,664.3876062,2203.260107,3129.01251,655.228392,2067.90781,3172.24262
s14,iy,b,#,0.392125,355.0800327,2644.858949,3158.238769,364.9280545,2573.01265,3554.752369,304.1977267,2624.995362,2694.550413
s14,ah,v,v,0.0455,575.3881651,1623.740049,2523.233364,,,,,,
s15,aa,g,d,0.2693125,866.857221,1369.021737,2440.24734,943.4020856,1338.433237,2339.204939,890.6462507,1427.856309,2458.313958
s01,ah,s,s,0.0515625,608.6038714,937.9962266,1847.380797,,,,,,
s01,ih,hh,z,0.06,582.0724268,2315.112699,3218.928014,,,,,,
s08,ah,v,v,0.1059375,747.4166624,1482.913328,2792.642485,754.292167,1510.96218,2819.148151,722.3429469,1531.544263,2780.917646
s14,aw,t,t,0.17,890.6373818,1616.989825,2861.405217,814.5266667,1833.48881,2791.119984,789.8813373,1365.08234,3046.300788
s14,ah,s,#,0.0690625,454.9172086,1533.982335,2742.602595,,,,,,
s03,ah,v,v,0.0631875,449.8591871,984.6043181,2443.816021,,,,,,
s03,ow,s,#,0.079375,548.0796774,1102.143863,3074.734408,,,,,,
s06,ih,f,f,0.0615625,439.1347792,1776.30317,3018.083669,,,,,,
s14,ah,v,v,0.068125,455.0833891,1543.310301,2767.608484,,,,,,
s04,uw,d,#,0.2638125,493.3797774,1716.860216,2621.848574,472.6561781,2031.198363,2806.902423,486.9939401,1560.989088,2644.034852
s15,ow,g,#,0.051875,445.933481,1376.184347,2210.493969,,,,,,
s08,ow,s,#,0.54,548.8459343,1140.710264,2801.718059,684.9489415,1408.018111,2578.389243,455.2044501,855.2706205,2866.409173
s04,uh,g,d,0.078,532.8108022,1977.088374,2850.36623,,,,,,
s15,ah,t,f,0.098875,537.9547076,1266.004373,2142.128751,546.7291748,1311.119934,2172.753463,508.1861504,1231.555858,2115.925572
s14,ah,v,v,0.21075,617.4331227,1288.977828,2773.404578,525.5838299,1140.296753,2601.685881,623.2628412,1221.807853,2758.202032
s15,ih,s,s,0.0405625,447.9844189,1342.253173,2229.080831,,,,,,
s14,uw,d,#,0.0951875,396.0495575,1975.903077,2522.793066,390.8729939,2172.185708,2616.980804,375.1911892,1614.26429,2590.524805
s03,eh,z,z,0.105,446.4179305,1643.055713,2534.526374,437.5265734,1791.557799,2567.391528,424.2410616,1581.115558,2605.11327
s14,ih,z,z,0.063125,368.9821293,1712.843667,2867.847506,,,,,,
s01,iy,b,#,0.062625,416.8002261,2246.321031,2945.427521,,,,,,
s15,ih,sh,z,0.0544375,316.8453752,1965.145651,2688.676698,,,,,,
s04,uw,d,#,0.084,385.803381,1939.147287,2851.775479,384.810267,2061.742262,2885.434071,385.6635685,1862.750988,2875.984389
s03,ow,f,k,0.152,433.1303332,804.9189942,2432.348905,423.2111683,850.7702486,2358.175174,397.9535665,756.5436305,2411.00089
s15,uw,k,#,0.0605625,223.938582,1142.947884,2677.726056,,,,,,
s08,ow,g,#,0.0915,557.0425498,1695.39854,2783.435169,539.0807569,1884.078659,2779.983085,562.4430043,1500.829458,2748.51848
s01,ow,g,#,0.0775,672.4838618,1817.658038,3015.702335,,,,,,
s06,ah,b,t,0.2708125,536.1369413,1515.974453,2651.18938,552.6143133,1358.795178,2609.50247,495.0262908,1553.347122,2742.773271
s03,iy,hh,#,0.2005,334.3320437,2226.650897,2778.841536,355.3638166,2162.851805,2765.814664,341.8154995,2271.502637,2672.617754
